GeographyCode,QS101NI0001,QS101NI0002,QS101NI0003
95AA01,4444,4290,154
95AA02,1734,1734,0
95AA03,1822,1822,0
95AA04,3013,3002,11
95AA05,2701,2654,47
95AA06,4647,4604,43
95AA07,2140,2119,21
95AA08,1698,1676,22
95AA09,2220,2143,77
95AA10,1953,1953,0
95AA11,5364,5129,235
95AA12,2775,2775,0
95AA13,3307,3268,39
95AA14,2349,2302,47
95AA15,4186,4102,84
95AA16,1807,1807,0
95AA17,2142,2142,0
95AA18,2439,2373,66
95AA19,2687,2645,42
95BB01,3609,3609,0
95BB02,2347,2334,13
95BB03,4219,4217,2
95BB04,3048,3009,39
95BB05,3401,3401,0
95BB06,2870,2870,0
95BB07,2953,2896,57
95BB08,2625,2625,0
95BB09,2943,2909,34
95BB10,3327,3278,49
95BB11,2955,2903,52
95BB12,2776,2776,0
95BB13,4444,4438,6
95BB14,3116,3088,28
95BB15,3489,3489,0
95BB16,3136,3133,3
95BB17,3556,3535,21
95BB18,4279,4212,67
95BB19,4788,4725,63
95BB20,3413,3368,45
95BB21,4719,4699,20
95BB22,3040,2993,47
95BB23,3025,2976,49
95CC01,2558,2376,182
95CC02,2725,2693,32
95CC03,2817,2791,26
95CC04,2440,2384,56
95CC05,2774,2749,25
95CC06,2776,2750,26
95CC07,3475,3475,0
95CC08,2565,2511,54
95CC09,3354,3323,31
95CC10,2577,2495,82
95CC11,1795,1787,8
95CC12,2785,2751,34
95CC13,2474,2474,0
95CC14,3035,3017,18
95CC15,2903,2893,10
95CC16,2820,2801,19
95CC17,2730,2724,6
95CC18,2342,2309,33
95CC19,2720,2720,0
95CC20,3010,2966,44
95CC21,2925,2925,0
95CC22,1740,1724,16
95DD01,2099,2031,68
95DD02,3888,3872,16
95DD03,3503,3474,29
95DD04,1926,1926,0
95DD05,1739,1739,0
95DD06,2588,2427,161
95DD07,3363,3363,0
95DD08,2126,2083,43
95DD09,2590,2572,18
95DD10,2805,2805,0
95DD11,2363,2363,0
95DD12,2610,2582,28
95DD13,1784,1743,41
95DD14,3277,3268,9
95DD15,3451,3451,0
95DD16,2981,2943,38
95DD17,3461,3461,0
95DD18,1885,1813,72
95DD19,3364,3315,49
95DD20,1746,1742,4
95DD21,2139,2130,9
95DD22,3136,3118,18
95DD23,2509,2490,19
95DD24,2711,2692,19
95EE01,1895,1895,0
95EE02,2095,2095,0
95EE03,1999,1983,16
95EE04,1993,1990,3
95EE05,1509,1497,12
95EE06,2278,2278,0
95EE07,1798,1798,0
95EE08,1719,1633,86
95EE09,1890,1859,31
95EE10,1797,1797,0
95EE11,1677,1677,0
95EE12,2507,2500,7
95EE13,1529,1529,0
95EE14,2684,2684,0
95EE15,1728,1728,0
95EE16,2126,2111,15
95FF01,4796,4753,43
95FF02,2817,2817,0
95FF03,3006,3006,0
95FF04,2629,2629,0
95FF05,2563,2563,0
95FF06,4116,4054,62
95FF07,2769,2763,6
95FF08,2364,2328,36
95FF09,2522,2521,1
95FF10,3473,3473,0
95FF11,2582,2582,0
95FF12,2724,2721,3
95FF13,2708,2708,0
95FF14,2432,2413,19
95FF15,2740,2680,60
95FF16,2374,2317,57
95FF17,1724,1717,7
95GG01,4907,4845,62
95GG02,5987,5987,0
95GG03,5939,5857,82
95GG04,4908,4908,0
95GG05,5928,5892,36
95GG06,5626,5567,59
95GG07,5485,5467,18
95GG08,4910,4910,0
95GG09,6165,6055,110
95GG10,3998,3997,1
95GG11,5453,5389,64
95GG12,8945,8726,219
95GG13,4722,4697,25
95GG14,4820,4820,0
95GG15,5920,5690,230
95GG16,5452,5366,86
95GG17,5330,5330,0
95GG18,4975,4975,0
95GG19,4582,4524,58
95GG20,4901,4792,109
95GG21,5184,5079,105
95GG22,5343,5290,53
95GG23,4555,4499,56
95GG24,4561,4364,197
95GG25,5573,5527,46
95GG26,3749,3675,74
95GG27,6498,6406,92
95GG28,5651,5635,16
95GG29,5014,5004,10
95GG30,4827,4827,0
95GG31,6519,6519,0
95GG32,6409,6391,18
95GG33,5555,5452,103
95GG34,4927,4866,61
95GG35,4950,4869,81
95GG36,5619,5619,0
95GG37,6041,5891,150
95GG38,6564,6379,185
95GG39,7214,7172,42
95GG40,3816,3705,111
95GG41,5548,5272,276
95GG42,8139,6592,1547
95GG43,4874,4783,91
95GG44,5591,5591,0
95GG45,4841,4817,24
95GG46,5250,5204,46
95GG47,5829,5764,65
95GG48,5694,5601,93
95GG49,8141,8036,105
95GG50,5445,5445,0
95GG51,4088,4073,15
95HH01,2059,1981,78
95HH02,2962,2962,0
95HH03,1663,1663,0
95HH04,3067,3067,0
95HH05,2171,2171,0
95HH06,4797,4788,9
95HH07,1493,1493,0
95HH08,2619,2553,66
95HH09,2620,2543,77
95HH10,2489,2488,1
95HH11,1417,1366,51
95HH12,1552,1552,0
95HH13,1407,1407,0
95HH14,1530,1530,0
95HH15,2630,2585,45
95HH16,2159,2159,0
95HH17,2479,2477,2
95II01,3084,3066,18
95II02,4961,4600,361
95II03,3523,3523,0
95II04,4317,4245,72
95II05,3546,3412,134
95II06,3398,3398,0
95II07,2090,2077,13
95II08,2417,2417,0
95II09,3363,3347,16
95II10,2592,2592,0
95II11,2567,2555,12
95II12,2512,2481,31
95II13,2702,2701,1
95II14,2561,2521,40
95II15,3357,3357,0
95II16,2126,2126,0
95II17,2493,2493,0
95II18,2226,2226,0
95II19,3770,3765,5
95II20,2780,2743,37
95II21,2419,2419,0
95II22,2248,2248,0
95II23,2190,2190,0
95JJ01,2499,2495,4
95JJ02,2374,2367,7
95JJ03,2470,2470,0
95JJ04,3111,3111,0
95JJ05,1835,1775,60
95JJ06,2472,2432,40
95JJ07,2665,2596,69
95JJ08,3276,3097,179
95JJ09,1990,1986,4
95JJ10,2795,2795,0
95JJ11,3770,3764,6
95JJ12,2724,2709,15
95JJ13,3895,3895,0
95JJ14,2325,2325,0
95JJ15,1879,1762,117
95JJ16,1799,1755,44
95JJ17,2455,2443,12
95JJ18,2032,1937,95
95JJ19,2942,2896,46
95JJ20,4092,4092,0
95JJ21,2873,2292,581
95JJ22,2794,2767,27
95KK01,2578,2578,0
95KK02,2029,2000,29
95KK03,2357,2344,13
95KK04,2787,2787,0
95KK05,2616,2587,29
95KK06,1885,1885,0
95KK07,2045,2045,0
95KK08,2646,2612,34
95KK09,2187,2154,33
95KK10,2181,2181,0
95KK11,2373,2373,0
95KK12,2309,2309,0
95KK13,1817,1769,48
95KK14,2041,2041,0
95KK15,2946,2918,28
95KK16,2216,2128,88
95LL01,4931,4931,0
95LL02,3042,3023,19
95LL03,2436,2436,0
95LL04,2985,2938,47
95LL05,4119,4081,38
95LL06,3372,3328,44
95LL07,2131,2131,0
95LL08,3320,3300,20
95LL09,3150,3013,137
95LL10,5475,5475,0
95LL11,3989,3966,23
95LL12,4212,4212,0
95LL13,2745,2745,0
95LL14,2651,2651,0
95LL15,3048,2986,62
95LL16,6107,6045,62
95LL17,2539,2529,10
95LL18,3351,3331,20
95LL19,5148,5148,0
95LL20,2401,2401,0
95LL21,3983,3983,0
95LL22,3728,3728,0
95LL23,2157,2157,0
95LL24,3769,3743,26
95LL25,4536,4536,0
95LL26,3698,3696,2
95MM01,4862,4775,87
95MM02,3244,3192,52
95MM03,3508,3508,0
95MM04,2151,2151,0
95MM05,2495,2473,22
95MM06,2603,2552,51
95MM07,2601,2578,23
95MM08,2947,2942,5
95MM09,3562,3562,0
95MM10,2750,2750,0
95MM11,2277,2277,0
95MM12,5858,5858,0
95MM13,8872,8872,0
95MM14,2569,2444,125
95MM15,4401,4329,72
95MM16,5745,5678,67
95MM17,3749,3749,0
95MM18,5180,5116,64
95MM19,3044,3044,0
95MM20,3366,3358,8
95MM21,3406,3381,25
95MM22,2492,2472,20
95MM23,2521,2476,45
95MM24,2503,2503,0
95MM25,6363,6354,9
95MM26,3131,3129,2
95MM27,3833,3217,616
95MM28,2351,2269,82
95MM29,3410,3408,2
95MM30,2083,2083,0
95NN01,3178,3134,44
95NN02,2211,2211,0
95NN03,2896,2800,96
95NN04,2934,2861,73
95NN05,2497,2472,25
95NN06,3542,3450,92
95NN07,3258,3228,30
95NN08,3269,3269,0
95NN09,3021,2982,39
95NN10,3193,3111,82
95NN11,3876,3876,0
95NN12,2851,2851,0
95NN13,3058,3012,46
95NN14,3559,3342,217
95NN15,2994,2944,50
95NN16,3294,3238,56
95NN17,2256,2252,4
95NN18,2702,2618,84
95NN19,3381,3381,0
95NN20,3001,2980,21
95NN21,2687,2680,7
95NN22,2686,2685,1
95NN23,3387,3337,50
95OO01,2592,2546,46
95OO02,2166,2166,0
95OO03,2651,2621,30
95OO04,2515,2507,8
95OO05,2730,2688,42
95OO06,2860,2860,0
95OO07,2510,2510,0
95OO08,2713,2674,39
95OO09,2252,2223,29
95OO10,3530,3460,70
95OO11,2485,2485,0
95OO12,2803,2788,15
95OO13,2716,2667,49
95OO14,2588,2588,0
95OO15,2357,2353,4
95OO16,2114,2114,0
95OO17,2724,2724,0
95OO18,2891,2891,0
95OO19,3009,2989,20
95OO20,2189,2155,34
95OO21,2351,2351,0
95OO22,3106,3102,4
95PP01,2586,2586,0
95PP02,2541,2541,0
95PP03,2540,2512,28
95PP04,3185,3171,14
95PP05,2367,2329,38
95PP06,3876,3793,83
95PP07,2812,2728,84
95PP08,2678,2678,0
95PP09,1707,1607,100
95PP10,2387,2387,0
95PP11,2627,2553,74
95PP12,2630,2602,28
95PP13,2588,2585,3
95PP14,3652,3601,51
95PP15,3190,3182,8
95PP16,1908,1877,31
95PP17,2580,2486,94
95PP18,3131,3117,14
95PP19,2502,2502,0
95PP20,3117,3103,14
95PP21,2167,2167,0
95PP22,2444,2442,2
95PP23,2590,2515,75
95QQ01,1483,1483,0
95QQ02,2582,2582,0
95QQ03,1096,1096,0
95QQ04,1635,1635,0
95QQ05,2875,2872,3
95QQ06,2041,2005,36
95QQ07,1817,1775,42
95QQ08,1455,1455,0
95QQ09,1916,1846,70
95QQ10,1851,1851,0
95QQ11,2027,2027,0
95QQ12,1811,1697,114
95QQ13,2568,2568,0
95QQ14,5430,5430,0
95QQ15,1593,1592,1
95RR01,4367,4367,0
95RR02,1753,1751,2
95RR03,1422,1422,0
95RR04,2022,2022,0
95RR05,2487,2469,18
95RR06,2206,2206,0
95RR07,2449,2449,0
95RR08,2106,2106,0
95RR09,3671,3671,0
95RR10,1338,1338,0
95RR11,2407,1803,604
95RR12,1452,1452,0
95RR13,1429,1367,62
95RR14,1969,1969,0
95RR15,2458,2458,0
95SS01,5128,4750,378
95SS02,4287,4218,69
95SS03,3372,3370,2
95SS04,7572,7552,20
95SS05,3375,3375,0
95SS06,5899,5899,0
95SS07,9464,9344,120
95SS08,4698,4658,40
95SS09,3364,3364,0
95SS10,4379,4335,44
95SS11,5697,5697,0
95SS12,3054,3054,0
95SS13,2904,2904,0
95SS14,2905,2905,0
95SS15,3758,3718,40
95SS16,3164,3114,50
95SS17,4298,4224,74
95SS18,3053,2941,112
95SS19,2737,2737,0
95SS20,2605,2605,0
95SS21,4716,4714,2
95SS22,3290,3245,45
95SS23,3816,3813,3
95SS24,5139,5074,65
95SS25,2589,2589,0
95SS26,3781,3781,0
95SS27,2502,2471,31
95SS28,2594,2557,37
95SS29,2647,2647,0
95SS30,3378,2870,508
95TT01,2748,2748,0
95TT02,2685,2685,0
95TT03,3329,3293,36
95TT04,2984,2984,0
95TT05,3079,3018,61
95TT06,2723,2723,0
95TT07,2747,2704,43
95TT08,2724,2724,0
95TT09,2917,2917,0
95TT10,2852,2852,0
95TT11,3291,3233,58
95TT12,2641,2641,0
95TT13,2918,2918,0
95TT14,2211,2211,0
95TT15,2498,2480,18
95TT16,2691,2691,0
95UU01,1097,1097,0
95UU02,1043,1043,0
95UU03,879,802,77
95UU04,738,734,4
95UU05,993,991,2
95UU06,1452,1452,0
95UU07,813,811,2
95UU08,1205,1205,0
95UU09,1690,1688,2
95UU10,1216,1178,38
95UU11,993,993,0
95UU12,1354,1354,0
95UU13,897,891,6
95UU14,1732,1723,9
95UU15,948,945,3
95VV01,3211,3205,6
95VV02,2192,2182,10
95VV03,2579,2543,36
95VV04,3138,3138,0
95VV05,4506,4491,15
95VV06,3482,3482,0
95VV07,4393,4393,0
95VV08,3088,3052,36
95VV09,2665,2665,0
95VV10,3155,3155,0
95VV11,4458,4426,32
95VV12,3195,3175,20
95VV13,3473,3463,10
95VV14,3352,3336,16
95VV15,3098,3084,14
95VV16,3110,3110,0
95VV17,4356,4356,0
95VV18,3687,3642,45
95VV19,2983,2969,14
95VV20,2990,2990,0
95VV21,4037,4037,0
95VV22,2836,2836,0
95VV23,2893,2876,17
95VV24,3067,3014,53
95VV25,3770,3770,0
95VV26,3583,3583,0
95VV27,2284,2237,47
95VV28,3530,3441,89
95VV29,3366,3366,0
95VV30,3003,2905,98
95WW01,2814,2742,72
95WW02,3851,3776,75
95WW03,3638,3627,11
95WW04,2866,2866,0
95WW05,2772,2753,19
95WW06,3147,3126,21
95WW07,4255,4187,68
95WW08,2559,2559,0
95WW09,2534,2534,0
95WW10,2946,2946,0
95WW11,3078,3078,0
95WW12,2409,2377,32
95WW13,3674,3670,4
95WW14,2262,2229,33
95WW15,3316,3254,62
95WW16,2965,2933,32
95WW17,2266,2266,0
95WW18,2237,2228,9
95WW19,6225,6225,0
95WW20,8338,8338,0
95WW21,3543,3507,36
95WW22,2985,2985,0
95WW23,4894,3440,1454
95WW24,3494,3424,70
95WW25,2071,2071,0
95XX01,5294,5259,35
95XX02,2652,2573,79
95XX03,2721,2721,0
95XX04,3682,3621,61
95XX05,2627,2591,36
95XX06,3778,3778,0
95XX07,2845,2845,0
95XX08,2590,2590,0
95XX09,2817,2709,108
95XX10,4894,4821,73
95XX11,6263,6247,16
95XX12,2540,2430,110
95XX13,2770,2735,35
95XX14,2477,2403,74
95XX15,2449,2433,16
95XX16,3005,2995,10
95XX17,3022,2996,26
95XX18,3012,2847,165
95XX19,2675,2633,42
95XX20,3434,3105,329
95XX21,2846,2713,133
95XX22,2215,2215,0
95XX23,3155,3065,90
95XX24,2705,2705,0
95XX25,2469,2445,24
95YY01,2508,2503,5
95YY02,2283,2151,132
95YY03,3177,3115,62
95YY04,3489,3433,56
95YY05,1675,1630,45
95YY06,2394,2389,5
95YY07,2916,2916,0
95YY08,2231,2231,0
95YY09,2315,2250,65
95YY10,2142,2140,2
95YY11,2046,2046,0
95YY12,2836,2748,88
95YY13,2833,2833,0
95YY14,3096,3094,2
95YY15,2033,2033,0
95YY16,2392,2390,2
95YY17,2350,2350,0
95YY18,2374,2374,0
95YY19,1496,1479,17
95YY20,2330,2330,0
95YY21,2440,2437,3
95ZZ01,2760,2760,0
95ZZ02,1827,1827,0
95ZZ03,2109,2073,36
95ZZ04,2670,2628,42
95ZZ05,2187,2187,0
95ZZ06,1714,1714,0
95ZZ07,2807,2807,0
95ZZ08,2593,2587,6
95ZZ09,2269,2243,26
95ZZ10,3179,3169,10
95ZZ11,2223,2223,0
95ZZ12,2190,2190,0
95ZZ13,2533,2533,0
95ZZ14,3232,3135,97
95ZZ15,2288,2288,0
95ZZ16,3262,3231,31
